	GeneID1	GeneID2	Prots1list	Prots2list	Lv_support_unified	Lv_support_list	SupportedBy_unified	SupportedBy_list	Identity_min	Identity_max	Identity_list	e_val_min	e_val_max	e_val_list
1039	ENSG00000103024	V3C99_006384	['NP_002504', 'NP_002504', 'NP_002504']	['XGW24881.1', 'XGW24882.1', 'XGW24883.1']	3	[3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	60.0	60.784	[60.784, 60.784, 60.0]	4.09e-69	4.42e-59	[7.849999999999999e-69, 4.09e-69, 4.42e-59]
1040	ENSG00000103064	V3C99_004581	['NP_003974', 'NP_003974', 'NP_003974', 'NP_001070253', 'NP_001070253', 'NP_001070253']	['XGW21724.1', 'XGW21723.1', 'XGW21722.1', 'XGW21724.1', 'XGW21723.1', 'XGW21722.1']	4	[4, 4, 4, 4, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	46.559	47.368	[47.368, 47.035, 46.559, 47.368, 47.035, 46.559]	7.42e-146	5.25e-145	[1.53e-145, 7.42e-146, 5.25e-145, 1.53e-145, 7.42e-146, 5.25e-145]
1041	ENSG00000103064	V3C99_007156	['NP_003974', 'NP_003974', 'NP_001070253', 'NP_001070253']	['XGW26314.1', 'XGW26313.1', 'XGW26314.1', 'XGW26313.1']	2	[2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	46.753	46.753	[46.753, 46.753, 46.753, 46.753]	4.23e-140	4.23e-140	[4.23e-140, 4.23e-140, 4.23e-140, 4.23e-140]
1042	ENSG00000103064	V3C99_012830	['NP_003974', 'NP_003974', 'NP_001070253', 'NP_001070253']	['XGW11654.1', 'XGW11655.1', 'XGW11654.1', 'XGW11655.1']	1	[1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S']]	42.604	42.604	[42.604, 42.604, 42.604, 42.604]	1.94e-124	1.94e-124	[1.94e-124, 1.94e-124, 1.94e-124, 1.94e-124]
1043	ENSG00000103064	V3C99_012832	['NP_003974', 'NP_001070253']	['XGW11660.1', 'XGW11660.1']	1	[1, 1]	['S']	[['S'], ['S']]	42.412	42.412	[42.412, 42.412]	5.28e-122	5.28e-122	[5.28e-122, 5.28e-122]
1044	ENSG00000103064	V3C99_012835	['NP_003974', 'NP_001070253']	['XGW11667.1', 'XGW11667.1']	2	[2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S']]	42.827	42.827	[42.827, 42.827]	2.65e-118	2.65e-118	[2.65e-118, 2.65e-118]
1045	ENSG00000103066	V3C99_006487	['NP_001350480', 'NP_001350480', 'NP_036452', 'NP_036452']	['XGW25111.1', 'XGW25110.1', 'XGW25111.1', 'XGW25110.1']	4	[2, 2, 4, 4]	['B', 'F', 'O', 'S']	[['F', 'B'], ['F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	44.474	59.542	[59.542, 59.542, 44.474, 44.474]	1.28e-112	1.19e-52	[1.19e-52, 1.19e-52, 1.28e-112, 1.28e-112]
1046	ENSG00000103150	V3C99_005741	['NP_036345', 'NP_036345']	['XGW23760.1', 'XGW23759.1']	4	[4, 2]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['F', 'B']]	41.867	42.268	[41.867, 42.268]	9.16e-83	2.35e-37	[9.16e-83, 2.35e-37]
1047	ENSG00000103202	V3C99_006384	['NP_001273368', 'NP_001273368', 'NP_001273368', 'NP_001273365', 'NP_001273365', 'NP_001273365', 'NP_005000', 'NP_005000', 'NP_005000', 'NP_001273364', 'NP_001273364', 'NP_001273364', 'NP_001273369', 'NP_001273369', 'NP_001273369', 'NP_001273362', 'NP_001273362', 'NP_001273362', 'NP_001273367', 'NP_001273367', 'NP_001273367']	['XGW24881.1', 'XGW24882.1', 'XGW24883.1', 'XGW24881.1', 'XGW24882.1', 'XGW24883.1', 'XGW24881.1', 'XGW24882.1', 'XGW24883.1', 'XGW24881.1', 'XGW24882.1', 'XGW24883.1', 'XGW24881.1', 'XGW24882.1', 'XGW24883.1', 'XGW24881.1', 'XGW24882.1', 'XGW24883.1', 'XGW24881.1', 'XGW24882.1', 'XGW24883.1']	2	[2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2]	['B', 'O', 'S']	[['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B'], ['B'], ['B'], ['B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['B'], ['B'], ['B'], ['S', 'B'], ['S', 'B'], ['S', 'B']]	38.71	57.746	[55.882, 55.882, 55.882, 55.882, 55.882, 55.882, 57.746, 57.746, 55.645, 55.039, 55.039, 52.252, 55.882, 55.882, 55.882, 42.958, 42.958, 38.71, 55.882, 55.882, 55.882]	7.490000000000001e-59	6.16e-25	[7.06e-40, 4.87e-40, 3.3e-40, 7.06e-40, 4.87e-40, 3.3e-40, 7.490000000000001e-59, 7.71e-59, 1.4499999999999998e-48, 6.3499999999999995e-46, 4.87e-46, 6.07e-36, 7.06e-40, 4.87e-40, 3.3e-40, 2.94e-35, 3.1800000000000004e-35, 6.16e-25, 7.06e-40, 4.87e-40, 3.3e-40]
1048	ENSG00000103222	V3C99_008832	['NP_063915', 'NP_063915', 'NP_004987', 'NP_004987']	['XGW29326.1', 'XGW29325.1', 'XGW29326.1', 'XGW29325.1']	1	[1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O']]	40.351	43.136	[40.351, 40.351, 43.136, 43.136]	0.0	0.0	[0.0, 0.0, 0.0, 0.0]
1049	ENSG00000103222	V3C99_017265	['NP_063915', 'NP_063915', 'NP_063915', 'NP_063915', 'NP_063915', 'NP_063915', 'NP_063915', 'NP_004987', 'NP_004987', 'NP_004987', 'NP_004987', 'NP_004987', 'NP_004987', 'NP_004987']	['XGW32575.1', 'XGW32578.1', 'XGW32572.1', 'XGW32577.1', 'XGW32576.1', 'XGW32574.1', 'XGW32573.1', 'XGW32575.1', 'XGW32578.1', 'XGW32572.1', 'XGW32577.1', 'XGW32576.1', 'XGW32574.1', 'XGW32573.1']	4	[3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3]	['B', 'F', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	29.596	46.503	[29.596, 41.967, 43.344, 43.218, 41.614, 41.967, 42.965, 29.596, 45.027, 46.503, 46.377, 45.369, 45.027, 46.125]	0.0	1.64e-16	[1.64e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.52e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1050	ENSG00000103253	V3C99_011667	['NP_115680', 'NP_001310564', 'NP_001277066', 'NP_001277068']	['XGW09562.1', 'XGW09562.1', 'XGW09562.1', 'XGW09562.1']	1	[1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S']]	42.52	42.52	[42.52, 42.52, 42.52, 42.52]	5.09e-64	5.09e-64	[5.09e-64, 5.09e-64, 5.09e-64, 5.09e-64]
1051	ENSG00000103257	V3C99_004581	['NP_003477', 'NP_003477', 'NP_003477']	['XGW21724.1', 'XGW21723.1', 'XGW21722.1']	3	[3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	47.269	49.884	[49.884, 49.884, 47.269]	7.65e-144	5.88e-143	[4.06e-143, 5.88e-143, 7.65e-144]
1052	ENSG00000103257	V3C99_007156	['NP_003477', 'NP_003477']	['XGW26314.1', 'XGW26313.1']	3	[3, 3]	['F', 'O', 'S']	[['O', 'S', 'F'], ['O', 'S', 'F']]	47.082	47.082	[47.082, 47.082]	2.0299999999999997e-152	2.0299999999999997e-152	[2.0299999999999997e-152, 2.0299999999999997e-152]
1053	ENSG00000103257	V3C99_012830	['NP_003477', 'NP_003477']	['XGW11654.1', 'XGW11655.1']	1	[1, 1]	['S']	[['S'], ['S']]	42.346	42.346	[42.346, 42.346]	3.46e-128	3.46e-128	[3.46e-128, 3.46e-128]
1054	ENSG00000103257	V3C99_012832	['NP_003477']	['XGW11660.1']	1	[1]	['S']	[['S']]	42.043	42.043	[42.043]	2.16e-126	2.16e-126	[2.16e-126]
1055	ENSG00000103257	V3C99_012835	['NP_003477']	['XGW11667.1']	2	[2]	['O', 'S']	[['O', 'S']]	42.706	42.706	[42.706]	4.55e-130	4.55e-130	[4.55e-130]
1056	ENSG00000103266	V3C99_016089	['NP_005852', 'NP_001280126']	['XGW05453.1', 'XGW05453.1']	3	[3, 3]	['F', 'O', 'S']	[['O', 'S', 'F'], ['O', 'S', 'F']]	45.259	45.296	[45.296, 45.259]	7.400000000000001e-85	3.61e-65	[7.400000000000001e-85, 3.61e-65]
1057	ENSG00000103275	V3C99_007162	['NP_919236', 'NP_919236', 'NP_003336', 'NP_003336', 'NP_919235', 'NP_919235', 'NP_919237', 'NP_919237']	['XGW26323.1', 'XGW26322.1', 'XGW26323.1', 'XGW26322.1', 'XGW26323.1', 'XGW26322.1', 'XGW26323.1', 'XGW26322.1']	4	[4, 4, 4, 4, 4, 4, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	79.355	79.355	[79.355, 79.355, 79.355, 79.355, 79.355, 79.355, 79.355, 79.355]	9.49e-96	9.49e-96	[9.49e-96, 9.49e-96, 9.49e-96, 9.49e-96, 9.49e-96, 9.49e-96, 9.49e-96, 9.49e-96]
1058	ENSG00000103275	V3C99_017696	['NP_919236', 'NP_919236', 'NP_003336', 'NP_003336', 'NP_919235', 'NP_919235', 'NP_919237', 'NP_919237']	['XGW33479.1', 'XGW33478.1', 'XGW33479.1', 'XGW33478.1', 'XGW33479.1', 'XGW33478.1', 'XGW33479.1', 'XGW33478.1']	1	[1, 1, 1, 1, 1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B']]	61.438	61.438	[61.438, 61.438, 61.438, 61.438, 61.438, 61.438, 61.438, 61.438]	4.73e-74	4.73e-74	[4.73e-74, 4.73e-74, 4.73e-74, 4.73e-74, 4.73e-74, 4.73e-74, 4.73e-74, 4.73e-74]
1059	ENSG00000103275	V3C99_017697	['NP_919236', 'NP_919236', 'NP_003336', 'NP_003336', 'NP_919235', 'NP_919235', 'NP_919237', 'NP_919237']	['XGW33480.1', 'XGW33481.1', 'XGW33480.1', 'XGW33481.1', 'XGW33480.1', 'XGW33481.1', 'XGW33480.1', 'XGW33481.1']	1	[1, 1, 1, 1, 1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B']]	58.17	58.17	[58.17, 58.17, 58.17, 58.17, 58.17, 58.17, 58.17, 58.17]	6.1e-71	6.1e-71	[6.1e-71, 6.1e-71, 6.1e-71, 6.1e-71, 6.1e-71, 6.1e-71, 6.1e-71, 6.1e-71]
1060	ENSG00000103375	V3C99_011902	['NP_001160', 'NP_001160']	['XGW09994.1', 'XGW09995.1']	1	[1, 1]	['S']	[['S'], ['S']]	28.926	28.926	[28.926, 28.926]	4.33e-11	4.33e-11	[4.33e-11, 4.33e-11]
1061	ENSG00000103375	V3C99_013863	['NP_001160', 'NP_001160']	['XGW01231.1', 'XGW01230.1']	3	[3, 3]	['F', 'O', 'S']	[['O', 'S', 'F'], ['O', 'S', 'F']]	30.0	30.0	[30.0, 30.0]	5.21e-36	5.21e-36	[5.21e-36, 5.21e-36]
1062	ENSG00000103375	V3C99_013864	['NP_001160', 'NP_001160', 'NP_001160', 'NP_001160', 'NP_001160', 'NP_001160', 'NP_001160', 'NP_001160', 'NP_001160']	['XGW01239.1', 'XGW01234.1', 'XGW01237.1', 'XGW01236.1', 'XGW01240.1', 'XGW01238.1', 'XGW01232.1', 'XGW01233.1', 'XGW01235.1']	4	[4, 4, 4, 4, 4, 4, 4, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	37.611	37.611	[37.611, 37.611, 37.611, 37.611, 37.611, 37.611, 37.611, 37.611, 37.611]	1.34e-40	1.44e-40	[1.34e-40, 1.44e-40, 1.34e-40, 1.34e-40, 1.34e-40, 1.34e-40, 1.44e-40, 1.44e-40, 1.44e-40]
1063	ENSG00000103375	V3C99_013865	['NP_001160', 'NP_001160', 'NP_001160', 'NP_001160']	['XGW01242.1', 'XGW01241.1', 'XGW01243.1', 'XGW01244.1']	4	[4, 4, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	34.361	34.361	[34.361, 34.361, 34.361, 34.361]	1.88e-33	1.99e-33	[1.99e-33, 1.88e-33, 1.9500000000000002e-33, 1.99e-33]
1064	ENSG00000103489	V3C99_016261	['NP_071449']	['XGW05759.1']	2	[2]	['F', 'S']	[['S', 'F']]	33.714	33.714	[33.714]	9.62e-78	9.62e-78	[9.62e-78]
1065	ENSG00000103502	V3C99_011227	['NP_001273514', 'NP_006310', 'NP_001273515']	['XGW08744.1', 'XGW08744.1', 'XGW08744.1']	3	[3, 3, 3]	['F', 'O', 'S']	[['O', 'S', 'F'], ['O', 'S', 'F'], ['O', 'S', 'F']]	45.0	48.792	[46.207, 48.792, 45.0]	1.28e-62	5.1200000000000005e-37	[2.52e-40, 1.28e-62, 5.1200000000000005e-37]
1066	ENSG00000103546	V3C99_002815	['NP_001165972', 'NP_001165972', 'NP_001165973', 'NP_001165973', 'NP_001034', 'NP_001034', 'NP_001165975', 'NP_001165975']	['XGW18497.1', 'XGW18498.1', 'XGW18497.1', 'XGW18498.1', 'XGW18497.1', 'XGW18498.1', 'XGW18497.1', 'XGW18498.1']	3	[3, 3, 3, 3, 3, 3, 3, 3]	['F', 'O', 'S']	[['O', 'S', 'F'], ['O', 'S', 'F'], ['O', 'S', 'F'], ['O', 'S', 'F'], ['O', 'S', 'F'], ['O', 'S', 'F'], ['O', 'S', 'F'], ['O', 'S', 'F']]	45.142	49.135	[49.135, 49.135, 45.142, 45.142, 49.135, 49.135, 48.722, 48.722]	0.0	5.439999999999999e-141	[0.0, 0.0, 5.439999999999999e-141, 5.439999999999999e-141, 0.0, 0.0, 0.0, 0.0]
1067	ENSG00000103546	V3C99_006008	['NP_001165972', 'NP_001165972', 'NP_001165973', 'NP_001165973', 'NP_001034', 'NP_001034', 'NP_001165975', 'NP_001165975']	['XGW24274.1', 'XGW24273.1', 'XGW24274.1', 'XGW24273.1', 'XGW24274.1', 'XGW24273.1', 'XGW24274.1', 'XGW24273.1']	1	[1, 1, 1, 1, 1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]	44.66	45.648	[44.66, 44.66, 45.648, 45.648, 44.66, 44.66, 44.66, 44.66]	0.0	7.64e-142	[0.0, 0.0, 7.64e-142, 7.64e-142, 0.0, 0.0, 0.0, 0.0]
1068	ENSG00000103549	V3C99_001840	['NP_001193963', 'NP_001193962', 'NP_055586', 'NP_001273501']	['XGW16705.1', 'XGW16705.1', 'XGW16705.1', 'XGW16705.1']	1	[1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B']]	0.0	0.0	[0.0, 0.0, 0.0, 0.0]	0.0	0.0	[0.0, 0.0, 0.0, 0.0]
1069	ENSG00000103549	V3C99_001850	['NP_001193963', 'NP_001193963', 'NP_001193962', 'NP_001193962', 'NP_055586', 'NP_055586', 'NP_001273501', 'NP_001273501']	['XGW16734.1', 'XGW16735.1', 'XGW16734.1', 'XGW16735.1', 'XGW16734.1', 'XGW16735.1', 'XGW16734.1', 'XGW16735.1']	3	[3, 3, 3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	27.856	38.138	[38.138, 38.138, 27.856, 28.024, 27.856, 28.024, 27.856, 28.024]	1.9799999999999998e-60	4.52e-25	[2.02e-60, 1.9799999999999998e-60, 4.52e-25, 9.070000000000001e-27, 3.19e-25, 9.250000000000001e-27, 3.19e-25, 9.250000000000001e-27]
1070	ENSG00000103569	V3C99_011902	['NP_066190', 'NP_066190']	['XGW09994.1', 'XGW09995.1']	1	[1, 1]	['O']	[['O'], ['O']]	38.351	38.351	[38.351, 38.351]	9.270000000000001e-59	9.270000000000001e-59	[9.270000000000001e-59, 9.270000000000001e-59]
1071	ENSG00000103569	V3C99_013343	['NP_001307564', 'NP_001307564', 'NP_001307564', 'NP_001307564', 'NP_001307565', 'NP_001307565', 'NP_001307565', 'NP_001307565', 'NP_066190', 'NP_066190', 'NP_066190', 'NP_066190']	['XGW12590.1', 'XGW12588.1', 'XGW12589.1', 'XGW12587.1', 'XGW12590.1', 'XGW12588.1', 'XGW12589.1', 'XGW12587.1', 'XGW12590.1', 'XGW12588.1', 'XGW12589.1', 'XGW12587.1']	3	[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3]	['B', 'O', 'S']	[['B'], ['B'], ['B'], ['B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	39.103	41.071	[39.103, 39.103, 39.103, 39.103, 41.071, 41.071, 41.071, 41.071, 39.643, 39.643, 39.643, 39.643]	5.81e-69	2.1e-34	[1.93e-34, 2.1e-34, 2.04e-34, 1.93e-34, 1.61e-53, 2.13e-53, 1.75e-53, 1.61e-53, 7.6e-69, 7.72e-69, 5.81e-69, 7.6e-69]
1072	ENSG00000103569	V3C99_015059	['NP_001307564', 'NP_001307564', 'NP_001307564', 'NP_001307564', 'NP_001307565', 'NP_001307565', 'NP_001307565', 'NP_001307565', 'NP_066190', 'NP_066190', 'NP_066190', 'NP_066190']	['XGW03577.1', 'XGW03574.1', 'XGW03575.1', 'XGW03576.1', 'XGW03577.1', 'XGW03574.1', 'XGW03575.1', 'XGW03576.1', 'XGW03577.1', 'XGW03574.1', 'XGW03575.1', 'XGW03576.1']	3	[1, 1, 1, 1, 2, 2, 2, 2, 3, 2, 3, 2]	['B', 'O', 'S']	[['B'], ['B'], ['B'], ['B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['O', 'S', 'B'], ['S', 'B'], ['O', 'S', 'B'], ['S', 'B']]	36.601	40.708	[36.601, 36.601, 36.601, 36.601, 39.827, 40.708, 39.827, 40.708, 37.676, 37.676, 37.676, 37.676]	3.72e-60	1.86e-27	[7.59e-28, 1.78e-27, 7.51e-28, 1.86e-27, 8.96e-51, 6.24e-50, 6.42e-51, 1.08e-49, 5.36e-60, 8.560000000000001e-59, 3.72e-60, 9.030000000000001e-59]
1073	ENSG00000103569	V3C99_015362	['NP_001307564', 'NP_001307564', 'NP_001307565', 'NP_001307565', 'NP_066190', 'NP_066190']	['XGW04151.1', 'XGW04152.1', 'XGW04151.1', 'XGW04152.1', 'XGW04151.1', 'XGW04152.1']	3	[1, 1, 2, 2, 3, 3]	['B', 'O', 'S']	[['B'], ['B'], ['S', 'B'], ['S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	34.812	36.937	[35.088, 35.088, 36.937, 36.937, 34.812, 34.812]	7.82e-59	5.7800000000000004e-31	[5.7800000000000004e-31, 5.7800000000000004e-31, 2.3000000000000003e-47, 2.3000000000000003e-47, 7.82e-59, 7.82e-59]
1074	ENSG00000103569	V3C99_018763	['NP_001307564', 'NP_001307564', 'NP_001307564', 'NP_001307565', 'NP_001307565', 'NP_001307565', 'NP_066190', 'NP_066190', 'NP_066190']	['XGW34976.1', 'XGW34975.1', 'XGW34974.1', 'XGW34976.1', 'XGW34975.1', 'XGW34974.1', 'XGW34976.1', 'XGW34975.1', 'XGW34974.1']	3	[1, 1, 1, 2, 1, 1, 3, 2, 2]	['B', 'O', 'S']	[['B'], ['B'], ['B'], ['S', 'B'], ['B'], ['B'], ['O', 'S', 'B'], ['O', 'B'], ['O', 'B']]	31.677	41.206	[31.677, 31.677, 31.677, 39.013, 41.206, 41.206, 35.294, 36.604, 36.604]	1.58e-53	1.3900000000000001e-21	[1.3100000000000002e-21, 1.3900000000000001e-21, 1.3100000000000002e-21, 3.54e-48, 2.8100000000000004e-47, 2.05e-47, 1.58e-53, 8.09e-53, 7.46e-53]
1075	ENSG00000103740	V3C99_001177	['NP_001186306', 'NP_001186306', 'NP_055977', 'NP_055977']	['XGW15500.1', 'XGW15499.1', 'XGW15500.1', 'XGW15499.1']	1	[1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B']]	24.856	24.964	[24.964, 24.964, 24.856, 24.856]	4.49e-33	4.7e-32	[4.7e-32, 4.7e-32, 4.49e-33, 4.49e-33]
1076	ENSG00000103740	V3C99_019229	['NP_001186306', 'NP_001186306', 'NP_001186306', 'NP_055977', 'NP_055977', 'NP_055977']	['XGW35874.1', 'XGW35873.1', 'XGW35872.1', 'XGW35874.1', 'XGW35873.1', 'XGW35872.1']	1	[1, 1, 1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B'], ['B'], ['B']]	23.831	23.982	[23.831, 23.831, 23.831, 23.982, 23.982, 23.982]	2.82e-35	9.28e-33	[9.28e-33, 9.28e-33, 6.98e-33, 3.39e-35, 3.39e-35, 2.82e-35]
1077	ENSG00000103811	V3C99_003376	['NP_004381', 'NP_004381']	['XGW19475.1', 'XGW19476.1']	1	[1, 1]	['S']	[['S'], ['S']]	42.193	42.193	[42.193, 42.193]	1.47e-73	1.47e-73	[1.47e-73, 1.47e-73]
1078	ENSG00000103811	V3C99_005934	['NP_004381']	['XGW24107.1']	1	[1]	['S']	[['S']]	31.707	31.707	[31.707]	1.28e-29	1.28e-29	[1.28e-29]
1079	ENSG00000103811	V3C99_006041	['NP_004381']	['XGW24320.1']	1	[1]	['S']	[['S']]	31.707	31.707	[31.707]	1.28e-29	1.28e-29	[1.28e-29]
1080	ENSG00000103876	V3C99_012784	['NP_001361306', 'NP_000128', 'NP_001361309']	['XGW11572.1', 'XGW11572.1', 'XGW11572.1']	4	[4, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	67.067	67.067	[67.067, 67.067, 67.067]	0.0	0.0	[0.0, 0.0, 0.0]
1081	ENSG00000104219	V3C99_001002	['NP_001349918', 'NP_001349918', 'NP_001349918', 'NP_001349917', 'NP_001349917', 'NP_001349917', 'NP_057437', 'NP_057437', 'NP_057437']	['XGW15167.1', 'XGW15169.1', 'XGW15168.1', 'XGW15167.1', 'XGW15169.1', 'XGW15168.1', 'XGW15167.1', 'XGW15169.1', 'XGW15168.1']	2	[2, 2, 2, 1, 1, 1, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['S'], ['S'], ['S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	41.449	52.284	[42.069, 48.498, 48.918, 43.75, 51.759, 52.284, 41.449, 46.528, 46.853]	1.14e-88	2.15e-71	[2.95e-75, 1.34e-74, 2.13e-75, 4.44e-72, 2.15e-71, 3.5e-72, 1.27e-88, 5.54e-88, 1.14e-88]
1082	ENSG00000104267	V3C99_001449	['NP_000058', 'NP_000058']	['XGW16004.1', 'XGW16005.1']	1	[1, 1]	['O']	[['O'], ['O']]	30.075	30.075	[30.075, 30.075]	2.3e-36	2.49e-36	[2.49e-36, 2.3e-36]
1083	ENSG00000104267	V3C99_012699	['NP_000058', 'NP_000058']	['XGW11399.1', 'XGW11398.1']	1	[1, 1]	['O']	[['O'], ['O']]	31.538	31.538	[31.538, 31.538]	3.54e-34	4.38e-34	[4.38e-34, 3.54e-34]
1084	ENSG00000104267	V3C99_017324	['NP_000058', 'NP_000058']	['XGW32695.1', 'XGW32696.1']	2	[2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S']]	38.189	38.189	[38.189, 38.189]	1.38e-47	1.5500000000000001e-47	[1.38e-47, 1.5500000000000001e-47]
1085	ENSG00000104267	V3C99_019075	['NP_000058', 'NP_000058', 'NP_000058', 'NP_000058']	['XGW35566.1', 'XGW35568.1', 'XGW35567.1', 'XGW35569.1']	1	[1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S']]	36.777	36.777	[36.777, 36.777, 36.777, 36.777]	2.62e-39	1.8299999999999999e-38	[3.78e-39, 2.62e-39, 1.8299999999999999e-38, 1.8299999999999999e-38]
1086	ENSG00000104267	V3C99_019076	['NP_000058', 'NP_000058']	['XGW35570.1', 'XGW35571.1']	1	[1, 1]	['S']	[['S'], ['S']]	34.167	34.167	[34.167, 34.167]	3.54e-40	3.54e-40	[3.54e-40, 3.54e-40]
1087	ENSG00000104325	V3C99_011015	['NP_001317504', 'NP_001317504', 'NP_001350', 'NP_001350']	['XGW08356.1', 'XGW08355.1', 'XGW08356.1', 'XGW08355.1']	2	[2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	53.02	53.02	[53.02, 53.02, 53.02, 53.02]	3.42e-99	1.2199999999999999e-98	[3.42e-99, 3.42e-99, 1.2199999999999999e-98, 1.2199999999999999e-98]
1088	ENSG00000104331	V3C99_004985	['NP_060283', 'NP_060283']	['XGW22394.1', 'XGW22393.1']	3	[3, 3]	['F', 'O', 'S']	[['O', 'S', 'F'], ['O', 'S', 'F']]	37.459	37.459	[37.459, 37.459]	3.77e-58	3.87e-58	[3.87e-58, 3.77e-58]
1089	ENSG00000104343	V3C99_006170	['NP_001257944', 'NP_060769', 'NP_001001481']	['XGW24527.1', 'XGW24527.1', 'XGW24527.1']	4	[3, 4, 3]	['B', 'F', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'B']]	67.832	68.966	[67.832, 68.493, 68.966]	3.4000000000000004e-79	5.26e-77	[5.26e-77, 3.4000000000000004e-79, 1.13e-78]
