	Human	Haecon	Lv_support	SupportedBy	Identity	e_val
6689	NP_001358961.1	XGW03936.1	3	['O', 'S', 'B']	53.535	2.7200000000000003e-31
6690	NP_001153705.1	XGW04489.1	3	['O', 'S', 'B']	73.626	0.0
6691	NP_001192136.1	XGW01021.1	2	['O', 'B']	28.64	1.01e-44
6692	NP_001192136.1	XGW01020.1	2	['O', 'B']	28.64	1.01e-44
6693	NP_001192136.1	XGW35205.1	2	['O', 'B']	30.244	5.5e-56
6694	NP_001192136.1	XGW35204.1	2	['O', 'B']	29.952	6.579999999999999e-54
6695	NP_001192136.1	XGW35202.1	2	['O', 'B']	31.731	1.11e-56
6696	NP_001192136.1	XGW35206.1	2	['O', 'B']	30.244	5.5e-56
6697	NP_001192136.1	XGW35203.1	2	['O', 'B']	31.731	1.11e-56
6698	NP_071889.2	XGW31592.1	3	['O', 'S', 'B']	32.174	4.9499999999999995e-84
6699	NP_071889.2	XGW18267.1	3	['O', 'S', 'B']	30.063	4.3800000000000006e-64
6700	NP_071889.2	XGW17678.1	3	['O', 'S', 'B']	31.261	1.46e-88
6701	NP_071889.2	XGW17677.1	3	['O', 'S', 'B']	31.261	1.46e-88
6702	NP_071889.2	XGW31593.1	3	['O', 'S', 'B']	32.174	7.8099999999999995e-84
6703	NP_071889.2	XGW18266.1	3	['O', 'S', 'B']	31.552	1.2699999999999999e-95
6704	NP_653186.2	XGW01122.1	1	['O']	22.304	7.97e-18
6705	NP_653186.2	XGW04689.1	1	['O']	23.821	1.27e-18
6706	NP_653186.2	XGW23047.1	1	['O']	28.154	1.41e-64
6707	NP_653186.2	XGW18794.1	1	['O']	22.673	1.42e-16
6708	NP_653186.2	XGW08491.1	1	['O']	24.697	1.9299999999999999e-28
6709	NP_653186.2	XGW14768.1	1	['O']	22.877	4.66e-21
6710	NP_653186.2	XGW32193.1	2	['O', 'B']	27.057	2.77e-50
6711	NP_653186.2	XGW32192.1	2	['O', 'B']	27.057	1.53e-50
6712	NP_653186.2	XGW18792.1	1	['O']	22.673	1.42e-16
6713	NP_653186.2	XGW08493.1	1	['O']	27.563	1.9e-39
6714	NP_653186.2	XGW31351.1	1	['O']	26.684	1.67e-19
6715	NP_653186.2	XGW09983.1	1	['O']	28.029	5.41e-43
6716	NP_653186.2	XGW23045.1	1	['O']	28.154	1.7e-64
6717	NP_653186.2	XGW04620.1	1	['O']	23.114	9.93e-24
6718	NP_653186.2	XGW04621.1	1	['O']	23.56	7.9e-19
6719	NP_653186.2	XGW08492.1	1	['O']	27.563	1.9e-39
6720	NP_653186.2	XGW18793.1	1	['O']	23.227	1.04e-17
6721	NP_653186.2	XGW14767.1	1	['O']	22.877	2.01e-21
6722	NP_653186.2	XGW08494.1	1	['O']	26.582	5.34e-29
6723	NP_653186.2	XGW31350.1	1	['O']	26.684	9.93e-20
6724	NP_653186.2	XGW26799.1	1	['O']	24.623	5.27e-21
6725	NP_653186.2	XGW01123.1	1	['O']	22.304	7.97e-18
6726	NP_653186.2	XGW04622.1	1	['O']	23.284	4.38e-24
6727	NP_653186.2	XGW23046.1	1	['O']	28.051	1.05e-62
6728	NP_001403032.1	XGW33618.1	3	['O', 'S', 'B']	38.298	1.63e-15
6729	NP_001403032.1	XGW22947.1	1	['B']	38.144	3.17e-12
6730	NP_001403032.1	XGW33619.1	3	['O', 'S', 'B']	38.298	1.63e-15
6731	NP_001403032.1	XGW22268.1	1	['S']	41.818	4e-14
6732	NP_001403032.1	XGW22948.1	1	['B']	38.144	3.17e-12
6733	NP_001394046.1	XGW14947.1	3	['S', 'F', 'B']	36.283	3.93e-18
6734	NP_001018881.1	XGW35756.1	2	['F', 'B']	34.351	1.24e-15
6735	NP_008972.2	XGW22702.1	3	['O', 'S', 'B']	37.578	5.52e-90
6736	NP_008972.2	XGW22701.1	3	['O', 'S', 'B']	38.395	9.26e-93
6737	NP_008972.2	XGW22167.1	3	['O', 'S', 'B']	38.621	1.48e-91
6738	NP_008972.2	XGW22169.1	3	['O', 'S', 'B']	37.931	9.980000000000001e-88
6739	NP_008972.2	XGW22166.1	3	['O', 'S', 'B']	37.528	1.06e-88
6740	NP_008972.2	XGW22168.1	3	['O', 'S', 'B']	36.424	1.37e-82
6741	NP_001139681.1	XGW17786.1	2	['S', 'B']	44.991	1.3300000000000001e-160
6742	NP_001139681.1	XGW17785.1	2	['S', 'B']	44.991	2.02e-160
6743	NP_001358175.1	XGW32377.1	3	['S', 'F', 'B']	30.075	5.16e-14
6744	NP_001358175.1	XGW32513.1	2	['O', 'S']	26.129	1.14e-16
6745	NP_001358175.1	XGW32512.1	2	['O', 'S']	25.994	9.75e-11
6746	NP_001358175.1	XGW32514.1	2	['O', 'S']	26.129	1.48e-16
6747	NP_001358175.1	XGW32511.1	2	['O', 'S']	26.129	1.51e-16
6748	NP_001358175.1	XGW27419.1	2	['O', 'S']	24.746	1.65e-14
6749	NP_001358175.1	XGW32515.1	2	['O', 'S']	25.994	8.99e-11
6750	NP_001358175.1	XGW27420.1	2	['O', 'S']	24.746	1.83e-14
6751	NP_001358175.1	XGW32510.1	2	['O', 'S']	26.129	1.26e-16
6752	NP_001269333.1	XGW13484.1	3	['O', 'S', 'B']	61.135	2.02e-88
6753	NP_036313.3	XGW23536.1	1	['O']	29.496	6.5e-23
6754	NP_036313.3	XGW23535.1	1	['O']	29.496	1.27e-22
6755	NP_036313.3	XGW23534.1	1	['O']	29.496	1.58e-22
6756	NP_071800.1	XGW32966.1	1	['B']	36.364	4.4600000000000004e-122
6757	NP_071800.1	XGW32967.1	1	['B']	36.364	4.4600000000000004e-122
6758	NP_071800.1	XGW19139.1	1	['S']	22.282	3.1999999999999998e-24
6759	NP_001277270.1	XGW27362.1	3	['O', 'S', 'B']	33.151	2.4499999999999998e-48
6760	NP_001277270.1	XGW35343.1	3	['O', 'S', 'F']	34.311	1.68e-48
6761	NP_001277270.1	XGW27361.1	3	['O', 'S', 'B']	33.151	2.4499999999999998e-48
6762	NP_001304913.1	XGW31756.1	1	['B']	0.0	0.0
6763	NP_001304913.1	XGW29556.1	1	['B']	36.316	1.14e-115
6764	NP_001304913.1	XGW29554.1	1	['B']	36.444	2.31e-115
6765	NP_001304913.1	XGW30974.1	1	['B']	36.462	2.04e-115
6766	NP_001304913.1	XGW29555.1	1	['B']	36.316	3.3099999999999997e-115
6767	NP_001304913.1	XGW29557.1	1	['B']	36.53	9.440000000000001e-86
6768	NP_006193.1	XGW12673.1	3	['O', 'S', 'B']	55.245	9.769999999999999e-170
6769	NP_006193.1	XGW12674.1	3	['O', 'S', 'B']	55.245	1.42e-168
6770	NP_006193.1	XGW12672.1	3	['O', 'S', 'B']	55.245	1.8300000000000002e-169
6771	NP_006193.1	XGW12671.1	3	['O', 'S', 'B']	55.245	2.8999999999999997e-170
6772	NP_006193.1	XGW12675.1	3	['O', 'S', 'B']	55.245	6.260000000000001e-169
6773	NP_006193.1	XGW12676.1	3	['O', 'S', 'B']	55.245	3.9700000000000005e-169
6774	NP_001028228.1	XGW32137.1	4	['O', 'S', 'F', 'B']	67.052	0.0
6775	NP_001028228.1	XGW32138.1	3	['O', 'S', 'B']	67.052	0.0
6776	NP_001028228.1	XGW32139.1	3	['O', 'S', 'B']	67.052	0.0
6777	NP_001028228.1	XGW32140.1	3	['O', 'S', 'B']	67.052	0.0
6778	NP_001028228.1	XGW32136.1	3	['O', 'S', 'B']	67.052	0.0
6779	NP_001034679.2	XGW08469.1	2	['O', 'S']	28.052	6.42e-62
6780	NP_001034679.2	XGW08468.1	2	['O', 'S']	28.052	4.0599999999999995e-62
6781	NP_001034679.2	XGW08470.1	2	['O', 'S']	28.052	6.3999999999999996e-62
6782	NP_001273164.1	XGW09585.1	1	['S']	27.459	3.27e-34
6783	NP_001273164.1	XGW13165.1	3	['O', 'S', 'B']	36.659	6.79e-83
6784	NP_001273164.1	XGW13168.1	3	['O', 'S', 'B']	42.072	4.1600000000000005e-121
6785	NP_001273164.1	XGW13166.1	3	['O', 'S', 'B']	36.421	6.92e-93
6786	NP_001273164.1	XGW27729.1	1	['S']	26.247	3.2400000000000004e-33
6787	NP_001273164.1	XGW03617.1	1	['S']	26.427	2.53e-36
6788	NP_001273164.1	XGW35857.1	1	['B']	24.524	1.6e-26
6789	NP_001273164.1	XGW29496.1	2	['S', 'B']	24.788	3.6300000000000006e-27
6790	NP_001273164.1	XGW03616.1	1	['S']	26.427	2.53e-36
6791	NP_001273164.1	XGW09584.1	1	['S']	27.459	4.84e-34
6792	NP_001273164.1	XGW27727.1	1	['S']	26.247	2.21e-33
6793	NP_001273164.1	XGW13167.1	3	['O', 'S', 'B']	42.072	2.06e-121
6794	NP_001273164.1	XGW13164.1	3	['O', 'S', 'B']	40.127	3.11e-100
6795	NP_001273164.1	XGW35858.1	1	['B']	24.524	1.6e-26
6796	NP_001273164.1	XGW12323.1	1	['B']	25.966	1.13e-31
6797	NP_001273164.1	XGW13163.1	3	['O', 'S', 'B']	40.127	1.04e-99
6798	NP_001273164.1	XGW13169.1	3	['O', 'S', 'B']	42.072	2.06e-121
6799	NP_001273164.1	XGW12324.1	1	['B']	25.966	1.13e-31
6800	NP_001273164.1	XGW27728.1	1	['S']	26.247	3.2400000000000004e-33
6801	NP_001294914.1	XGW32192.1	1	['B']	25.269	1.3e-26
6802	NP_001294914.1	XGW32193.1	1	['B']	25.269	2.4500000000000002e-26
6803	NP_001265478.1	XGW18641.1	3	['O', 'S', 'B']	47.25	1.0099999999999999e-126
6804	NP_001182606.1	XGW30462.1	1	['B']	0.0	0.0
6805	NP_001182606.1	XGW30449.1	1	['B']	0.0	0.0
6806	NP_001182606.1	XGW30450.1	1	['B']	0.0	0.0
6807	NP_001335319.1	XGW13642.1	1	['B']	29.01	1.95e-24
6808	NP_001335319.1	XGW03638.1	2	['O', 'S']	54.167	0.0
6809	NP_001335319.1	XGW04479.1	1	['B']	28.07	1.52e-26
6810	NP_001335319.1	XGW03637.1	3	['O', 'S', 'F']	54.167	0.0
6811	NP_001335319.1	XGW11459.1	1	['B']	28.522	3.79e-22
6812	NP_001335319.1	XGW03635.1	2	['O', 'S']	53.069	0.0
6813	NP_001335319.1	XGW04478.1	1	['B']	28.07	1.52e-26
6814	NP_001335319.1	XGW13640.1	1	['B']	31.282	5.03e-21
6815	NP_001335319.1	XGW31091.1	1	['B']	31.507	2.8500000000000002e-27
6816	NP_001335319.1	XGW29153.1	1	['B']	26.115	2.11e-20
6817	NP_001335319.1	XGW13641.1	1	['B']	29.01	1.95e-24
6818	NP_001335319.1	XGW03636.1	3	['O', 'S', 'F']	54.167	0.0
6819	NP_001335319.1	XGW29154.1	1	['B']	26.115	2.11e-20
6820	NP_001335319.1	XGW13639.1	1	['B']	27.211	2.13e-21
6821	NP_001335319.1	XGW13637.1	1	['B']	27.211	2.13e-21
6822	NP_001335319.1	XGW11460.1	1	['B']	28.522	3.79e-22
6823	NP_001335319.1	XGW21729.1	1	['B']	0.0	0.0
6824	NP_001335319.1	XGW28774.1	1	['B']	27.879	1.1e-21
6825	NP_001335319.1	XGW21728.1	1	['B']	28.125	2.33e-21
6826	NP_001335319.1	XGW34128.1	1	['B']	27.23	5.87e-14
6827	NP_001335319.1	XGW28775.1	1	['B']	25.414	3.44e-17
6828	NP_001335319.1	XGW31476.1	1	['B']	28.72	3.37e-20
6829	NP_001335319.1	XGW30540.1	1	['B']	28.837	1.1e-16
6830	NP_001335319.1	XGW21730.1	1	['B']	28.125	1.9600000000000003e-21
6831	NP_001335319.1	XGW31477.1	1	['B']	28.72	3.15e-20
6832	NP_001335319.1	XGW13638.1	1	['B']	27.211	2.13e-21
6833	NP_001335319.1	XGW28776.1	1	['B']	27.879	2.4400000000000002e-21
6834	NP_001335319.1	XGW31092.1	1	['B']	31.507	2.8500000000000002e-27
6835	NP_001335319.1	XGW34127.1	1	['B']	24.825	5.92e-14
6836	NP_001335319.1	XGW27989.1	1	['B']	28.975	1.65e-17
6837	NP_001335319.1	XGW20816.1	1	['B']	27.859	2.18e-16
6838	NP_001335319.1	XGW34125.1	1	['B']	24.476	4.75e-14
6839	NP_001335319.1	XGW20815.1	1	['B']	27.859	2.18e-16
6840	NP_001335319.1	XGW27990.1	1	['B']	28.975	1.65e-17
6841	NP_001335319.1	XGW34126.1	1	['B']	24.825	4.06e-14
6842	NP_001335319.1	XGW31474.1	1	['B']	27.645	5.7e-17
6843	NP_602297.1	XGW20930.1	1	['B']	38.571	5.1399999999999997e-23
6844	NP_602297.1	XGW30109.1	1	['B']	34.028	3.65e-21
6845	NP_602297.1	XGW31986.1	1	['B']	39.437	1.53e-22
6846	NP_602297.1	XGW35599.1	1	['B']	32.759	4e-19
6847	NP_602297.1	XGW20928.1	1	['B']	38.571	4.2799999999999993e-23
6848	NP_602297.1	XGW32487.1	1	['B']	35.915	1.41e-20
6849	NP_602297.1	XGW20929.1	1	['B']	38.571	4.2799999999999993e-23
6850	NP_602297.1	XGW35600.1	1	['B']	32.759	4.11e-19
6851	NP_602297.1	XGW31985.1	1	['B']	39.437	1.5400000000000001e-22
6852	NP_602297.1	XGW30108.1	1	['B']	34.028	2.2800000000000002e-21
6853	NP_602297.1	XGW31987.1	1	['B']	39.437	4.6e-22
6854	NP_602297.1	XGW30110.1	1	['B']	0.0	0.0
6855	NP_602297.1	XGW32488.1	1	['B']	39.706	2.69e-22
6856	NP_001333183.1	XGW08589.1	1	['S']	40.458	4.26e-21
6857	NP_001333183.1	XGW08588.1	1	['S']	40.458	4.19e-21
6858	NP_001375049.1	XGW05975.1	1	['O']	27.434	3.28e-27
6859	NP_001375049.1	XGW24017.1	2	['S', 'B']	40.0	4.609999999999999e-68
6860	NP_001375049.1	XGW24018.1	2	['S', 'B']	40.0	3.17e-68
6861	NP_001375049.1	XGW24016.1	2	['S', 'B']	40.0	2.8299999999999998e-67
6862	NP_001375049.1	XGW24015.1	2	['S', 'B']	40.0	3.39e-67
6863	NP_001339100.1	XGW28811.1	2	['O', 'S']	45.898	6.0100000000000005e-118
6864	NP_001339100.1	XGW28812.1	2	['O', 'S']	43.71	6.29e-117
6865	NP_115980.1	XGW32711.1	3	['O', 'S', 'B']	44.098	6.43e-153
6866	NP_115980.1	XGW32709.1	3	['O', 'S', 'B']	44.098	6.09e-153
6867	NP_115980.1	XGW32710.1	3	['O', 'S', 'B']	44.098	8.48e-153
6868	NP_038265.2	XGW22617.1	4	['O', 'S', 'F', 'B']	43.063	4.61e-141
6869	NP_038265.2	XGW03446.1	1	['S']	34.272	1.35e-104
6870	NP_038265.2	XGW05698.1	1	['S']	29.072	4.56e-49
6871	NP_038265.2	XGW06037.1	2	['O', 'S']	37.876	2.83e-114
6872	NP_038265.2	XGW06035.1	2	['O', 'S']	38.98	7.75e-116
6873	NP_038265.2	XGW06036.1	2	['O', 'S']	37.876	3.7099999999999996e-114
6874	NP_038265.2	XGW06033.1	2	['O', 'S']	38.98	4.35e-115
6875	NP_038265.2	XGW03447.1	1	['S']	34.272	2.5199999999999997e-104
6876	NP_038265.2	XGW22618.1	4	['O', 'S', 'F', 'B']	43.063	4.61e-141
6877	NP_038265.2	XGW06034.1	2	['O', 'S']	38.669	3.7e-115
6878	NP_001351231.1	XGW06248.1	2	['O', 'S']	54.921	0.0
6879	NP_001351231.1	XGW11309.1	3	['O', 'S', 'B']	58.182	0.0
6880	NP_001351231.1	XGW06245.1	2	['O', 'S']	57.52	0.0
6881	NP_001351231.1	XGW06244.1	2	['O', 'S']	57.52	0.0
6882	NP_001351231.1	XGW06246.1	1	['S']	59.851	6.81e-116
6883	NP_001351231.1	XGW06247.1	2	['O', 'S']	54.724	0.0
6884	NP_001351231.1	XGW06249.1	1	['O']	53.666	7.49e-127
6885	NP_001336307.1	XGW22553.1	2	['S', 'B']	32.536	4.28e-30
6886	NP_001336307.1	XGW22554.1	2	['S', 'B']	32.536	4.28e-30
6887	NP_775112.1	XGW19974.1	1	['O']	34.868	6.2900000000000006e-27
6888	NP_775112.1	XGW16962.1	1	['B']	0.0	0.0
6889	NP_775112.1	XGW19973.1	1	['O']	33.544	1.5999999999999999e-24
6890	NP_775112.1	XGW16963.1	1	['B']	0.0	0.0
6891	NP_775112.1	XGW19975.1	1	['O']	33.544	1.3399999999999999e-24
6892	NP_775112.1	XGW32002.1	1	['B']	0.0	0.0
6893	NP_775112.1	XGW16961.1	1	['B']	0.0	0.0
6894	NP_775112.1	XGW16958.1	1	['B']	0.0	0.0
6895	NP_775112.1	XGW32001.1	1	['B']	0.0	0.0
6896	NP_775112.1	XGW16960.1	1	['B']	0.0	0.0
6897	NP_775112.1	XGW32003.1	1	['B']	0.0	0.0
6898	NP_775112.1	XGW16966.1	1	['B']	0.0	0.0
6899	NP_775112.1	XGW16964.1	1	['B']	0.0	0.0
6900	NP_775112.1	XGW19976.1	1	['O']	34.868	5.31e-27
6901	NP_775112.1	XGW16965.1	1	['B']	0.0	0.0
6902	NP_775112.1	XGW16959.1	1	['B']	0.0	0.0
6903	NP_001161212.1	XGW20372.1	2	['S', 'B']	25.0	9.790000000000001e-32
6904	NP_001161212.1	XGW20370.1	2	['S', 'B']	25.0	9.790000000000001e-32
6905	NP_001161212.1	XGW33180.1	3	['O', 'S', 'B']	23.944	1e-23
6906	NP_001161212.1	XGW33181.1	3	['O', 'S', 'B']	24.289	3.64e-25
6907	NP_001161212.1	XGW20371.1	2	['S', 'B']	24.798	2.71e-27
6908	NP_001341797.1	XGW24653.1	3	['O', 'S', 'B']	62.209	1.4e-77
6909	NP_689885.4	XGW32761.1	1	['O']	0.0	0.0
6910	NP_689885.4	XGW09732.1	1	['O']	0.0	0.0
6911	NP_689885.4	XGW12969.1	1	['O']	0.0	0.0
6912	NP_689885.4	XGW09793.1	1	['O']	0.0	0.0
6913	NP_689885.4	XGW12968.1	1	['O']	0.0	0.0
6914	NP_689885.4	XGW09792.1	1	['O']	0.0	0.0
6915	NP_001278957.1	XGW09503.1	1	['S']	44.34	2.28e-17
6916	NP_001278957.1	XGW09515.1	1	['S']	44.34	2.28e-17
6917	NP_001278957.1	XGW09513.1	1	['S']	44.34	2.22e-17
6918	NP_001278957.1	XGW13162.1	1	['F']	53.025	1.54e-99
6919	NP_001278957.1	XGW09509.1	1	['S']	44.34	2.28e-17
6920	NP_001278957.1	XGW09505.1	1	['S']	44.34	2.28e-17
6921	NP_001278957.1	XGW09507.1	1	['S']	44.34	2.28e-17
6922	NP_001278957.1	XGW09508.1	1	['S']	44.34	2.28e-17
6923	NP_001278957.1	XGW09504.1	1	['S']	44.34	2.28e-17
6924	NP_001278957.1	XGW09514.1	1	['S']	44.34	2.28e-17
6925	NP_001278957.1	XGW09510.1	1	['S']	44.34	2.28e-17
6926	NP_001278957.1	XGW09506.1	1	['S']	44.34	2.28e-17
6927	NP_001278957.1	XGW09512.1	1	['S']	45.411	3.43e-49
6928	NP_001278957.1	XGW09511.1	1	['S']	44.34	2.28e-17
6929	NP_001341378.1	XGW22053.1	3	['O', 'S', 'B']	48.958	0.0
6930	NP_001341378.1	XGW22054.1	3	['O', 'S', 'B']	49.005	0.0
6931	NP_001341378.1	XGW30502.1	1	['S']	37.539	0.0
6932	NP_001341378.1	XGW22055.1	3	['O', 'S', 'B']	48.457	0.0
6933	NP_001311239.1	XGW32628.1	2	['S', 'B']	44.749	1.4e-51
6934	NP_001311239.1	XGW32629.1	2	['S', 'B']	44.545	1.22e-51
6935	NP_001340124.1	XGW19962.1	1	['S']	0.0	0.0
6936	NP_001340124.1	XGW19961.1	1	['S']	0.0	0.0
6937	NP_001371655.1	XGW24189.1	1	['O']	44.286	2.2199999999999998e-95
6938	NP_001371655.1	XGW02473.1	3	['O', 'S', 'F']	49.684	2.7e-113
6939	NP_001371655.1	XGW03330.1	2	['O', 'S']	50.0	2.1e-107
6940	NP_001371655.1	XGW24174.1	1	['O']	43.567	1.72e-94
6941	NP_001371655.1	XGW24181.1	1	['O']	44.373	1.67e-91
6942	NP_001371655.1	XGW03332.1	2	['O', 'S']	50.316	7.9e-108
6943	NP_001371655.1	XGW03331.1	2	['O', 'S']	50.316	8.71e-108
6944	NP_001371655.1	XGW24100.1	1	['O']	45.625	2e-96
6945	NP_001371655.1	XGW24177.1	1	['O']	42.151	6.66e-92
6946	NP_001371655.1	XGW01744.1	2	['O', 'S']	50.641	3.36e-113
6947	NP_001371655.1	XGW24101.1	1	['O']	45.625	2.09e-96
6948	NP_001371655.1	XGW24120.1	1	['O']	53.101	7.349999999999999e-95
6949	NP_001371655.1	XGW24109.1	1	['O']	42.33	4.26e-98
6950	NP_001371655.1	XGW24175.1	1	['O']	44.66	1.18e-91
6951	NP_001371655.1	XGW24176.1	1	['O']	42.151	7.79e-92
6952	NP_001371655.1	XGW01745.1	2	['O', 'S']	50.641	3.48e-113
6953	NP_001371655.1	XGW24173.1	1	['O']	46.906	4.42e-96
6954	NP_001371655.1	XGW24119.1	1	['O']	52.713	7.26e-92
6955	NP_001371655.1	XGW24118.1	1	['O']	53.101	7.19e-95
6956	NP_001371655.1	XGW24107.1	1	['O']	46.821	3.05e-103
6957	NP_001371655.1	XGW24188.1	1	['O']	46.667	2.08e-98
6958	NP_001371655.1	XGW24161.1	1	['O']	46.602	1.82e-91
6959	NP_001371655.1	XGW02472.1	3	['O', 'S', 'F']	49.684	2.39e-113
6960	NP_001371655.1	XGW24320.1	1	['O']	46.821	3.05e-103
6961	NP_001371655.1	XGW03333.1	2	['O', 'S']	50.316	3.42e-108
6962	NP_001371655.1	XGW24190.1	1	['O']	46.667	2.08e-98
6963	NP_001371655.1	XGW24110.1	1	['O']	42.33	4.26e-98
6964	NP_001290385.1	XGW23420.1	3	['O', 'S', 'B']	31.81	4.04e-83
6965	NP_001290385.1	XGW23421.1	3	['O', 'S', 'B']	31.81	5.07e-83
6966	NP_001375031.1	XGW05975.1	1	['O']	27.353	5.0700000000000006e-27
6967	NP_001375031.1	XGW24017.1	2	['S', 'B']	39.535	5.890000000000001e-66
6968	NP_001375031.1	XGW24018.1	2	['S', 'B']	39.535	3.5400000000000003e-66
6969	NP_001375031.1	XGW24016.1	2	['S', 'B']	39.535	2.7300000000000002e-65
6970	NP_001375031.1	XGW24015.1	2	['S', 'B']	39.535	2.99e-65
6971	NP_036375.1	XGW31949.1	4	['O', 'S', 'F', 'B']	56.615	2.95e-124
6972	NP_036375.1	XGW31948.1	4	['O', 'S', 'F', 'B']	56.615	5.58e-124
6973	NP_036375.1	XGW31950.1	4	['O', 'S', 'F', 'B']	56.656	6.820000000000001e-124
6974	NP_001366601.1	XGW33286.1	2	['S', 'B']	29.643	2.07e-63
6975	NP_001366601.1	XGW33287.1	2	['S', 'B']	29.643	1.99e-63
6976	NP_001366601.1	XGW25609.1	1	['B']	25.6	7.25e-42
6977	NP_001366601.1	XGW14968.1	2	['S', 'B']	26.306	1.7e-54
6978	NP_001366601.1	XGW14967.1	2	['S', 'B']	26.255	8.78e-55
6979	NP_001366601.1	XGW33909.1	3	['S', 'F', 'B']	39.402	4.05e-80
6980	NP_001366601.1	XGW25608.1	2	['S', 'B']	26.102	8.95e-50
6981	NP_001273068.1	XGW13059.1	1	['S']	28.296	4.01e-22
6982	NP_001273068.1	XGW13541.1	2	['S', 'B']	32.194	1.2200000000000001e-43
6983	NP_001273068.1	XGW13540.1	2	['S', 'B']	32.0	1.4600000000000002e-43
6984	NP_001273068.1	XGW27529.1	1	['S']	26.299	1.5400000000000001e-22
6985	NP_001273068.1	XGW13062.1	1	['S']	27.124	5.62e-20
6986	NP_001273068.1	XGW13542.1	2	['S', 'B']	32.194	1.2200000000000001e-43
6987	NP_001273068.1	XGW27530.1	1	['S']	26.299	1.6700000000000001e-22
6988	NP_001337134.1	XGW11465.1	2	['O', 'B']	70.922	0.0
6989	NP_001337134.1	XGW11464.1	2	['O', 'B']	70.922	0.0
6990	NP_001337134.1	XGW11463.1	2	['O', 'B']	70.922	0.0
6991	NP_001337163.1	XGW13213.1	2	['O', 'S']	30.514	1.3900000000000002e-110
6992	NP_001337163.1	XGW13228.1	2	['O', 'S']	29.526	1.7899999999999998e-115
6993	NP_001337163.1	XGW13212.1	2	['O', 'S']	29.372	2.14e-113
6994	NP_001341518.1	XGW29169.1	1	['B']	37.857	5.75e-20
6995	NP_001341518.1	XGW29168.1	1	['B']	37.857	8.34e-20
6996	NP_001341518.1	XGW29170.1	1	['B']	37.762	5.1e-20
6997	NP_001338361.1	XGW28966.1	3	['O', 'S', 'B']	57.205	4.35e-93
6998	NP_001305805.1	XGW02186.1	3	['O', 'S', 'B']	46.959	7.34e-85
6999	NP_001305805.1	XGW02187.1	3	['O', 'S', 'B']	46.959	7.13e-85
7000	NP_001129143.1	XGW07976.1	2	['O', 'S']	39.31	8.7e-24
7001	NP_001129143.1	XGW07975.1	1	['S']	38.158	7.49e-24
7002	NP_001278956.1	XGW09503.1	1	['S']	39.535	2.45e-17
7003	NP_001278956.1	XGW09515.1	1	['S']	39.535	2.45e-17
7004	NP_001278956.1	XGW09513.1	1	['S']	39.535	2.25e-17
7005	NP_001278956.1	XGW13162.1	1	['F']	53.025	3.38e-98
7006	NP_001278956.1	XGW09509.1	1	['S']	39.535	2.45e-17
7007	NP_001278956.1	XGW09505.1	1	['S']	39.535	2.45e-17
7008	NP_001278956.1	XGW09507.1	1	['S']	39.535	2.45e-17
7009	NP_001278956.1	XGW09508.1	1	['S']	39.535	2.45e-17
7010	NP_001278956.1	XGW09504.1	1	['S']	39.535	2.45e-17
7011	NP_001278956.1	XGW09514.1	1	['S']	39.535	2.45e-17
7012	NP_001278956.1	XGW09510.1	1	['S']	39.535	2.45e-17
7013	NP_001278956.1	XGW09506.1	1	['S']	39.535	2.45e-17
7014	NP_001278956.1	XGW09512.1	1	['S']	51.438	1.51e-104
7015	NP_001278956.1	XGW09511.1	1	['S']	39.535	2.45e-17
7016	NP_963290.1	XGW08411.1	1	['S']	40.372	1.67e-168
7017	NP_963290.1	XGW08412.1	1	['S']	40.159	1.9000000000000002e-166
7018	NP_060072.1	XGW18384.1	2	['S', 'B']	42.806	5.970000000000001e-63
7019	NP_060072.1	XGW18383.1	2	['S', 'B']	43.273	5.73e-65
7020	NP_001363179.1	XGW19218.1	1	['B']	0.0	0.0
7021	NP_001375024.1	XGW05975.1	1	['O']	26.519	3.43e-25
7022	NP_001375024.1	XGW24017.1	2	['S', 'B']	37.808	1.54e-65
7023	NP_001375024.1	XGW24018.1	2	['S', 'B']	37.808	9.850000000000001e-66
7024	NP_001375024.1	XGW24016.1	2	['S', 'B']	37.808	1.1700000000000001e-64
7025	NP_001375024.1	XGW24015.1	2	['S', 'B']	37.808	1.1900000000000001e-64
7026	NP_003334.2	XGW25324.1	1	['S']	32.484	1.75e-27
7027	NP_003671.1	XGW21584.1	3	['S', 'F', 'B']	28.528	3.5e-38
7028	NP_001458.1	XGW31177.1	3	['O', 'S', 'F']	25.364	5.0000000000000005e-22
7029	NP_002047.2	XGW31159.1	3	['O', 'S', 'B']	58.914	0.0
7030	NP_002047.2	XGW31160.1	3	['O', 'S', 'B']	58.702	0.0
7031	NP_002047.2	XGW31158.1	3	['O', 'S', 'B']	57.823	0.0
7032	NP_002047.2	XGW31161.1	3	['O', 'S', 'B']	58.914	0.0
7033	NP_001364446.1	XGW05924.1	1	['S']	43.317	1.02e-91
7034	NP_001364446.1	XGW05926.1	1	['S']	44.037	1.44e-105
7035	NP_001364446.1	XGW05925.1	1	['S']	44.037	1.51e-105
7036	NP_001364446.1	XGW05927.1	1	['S']	44.037	2.43e-105
7037	NP_001128711.1	XGW13024.1	3	['O', 'S', 'B']	43.697	5.79e-13
7038	NP_001128711.1	XGW13022.1	3	['O', 'S', 'B']	46.084	1.56e-90
